Type,MimeType,Supplier,Author,Publisher,Group,Name,Version,Scope,LicenseExpressions,LicenseNames,Copyright,Cpe,Purl,Modified,SwidTagId,SwidName,SwidVersion,SwidTagVersion,SwidPatch,SwidTextContentType,SwidTextEncoding,SwidTextContent,SwidUrl,MD5,SHA-1,SHA-256,SHA-384,SHA-512,SHA3-256,SHA3-384,SHA3-512,BLAKE2b-256,BLAKE2b-384,BLAKE2b-512,BLAKE3,Streebog-256,Streebog-512,Description
Library,,,,,,prosemirror-keymap,1.2.3,optional,MIT,,,,pkg:npm/prosemirror-keymap@1.2.3,,,,,,,,,,,,,,,e07b9c465a622ddd483d041736a7a8f35046b6463c022e6c98784a5bd8e33ca45cdb0408c64b20ec7975b5323621f4f607f2e05fa6df62f5f1129265eda2982b,,,,,,,,,,
Library,,,,,,prosemirror-history,1.5.0,optional,MIT,,,,pkg:npm/prosemirror-history@1.5.0,,,,,,,,,,,,,,,ce5cd3887d3578a039e5401fd4c123b6cb097879c6c4ed23e0ae03a71fa09e65fd9fe4873650ea236a0ed4abf588f379075766e5fb258c27ea285f6714be8746,,,,,,,,,,
Library,,,,,,rope-sequence,1.3.4,optional,MIT,,,,pkg:npm/rope-sequence@1.3.4,,,,,,,,,,,,,,,513e440ded9cbb613fe8ee22814af93d216cdb79efbee9227161f1e869ce3e51c08a261bccdb824500ae89474725072a29a94b2a5ad82678d8d32486b173505d,,,,,,,,,,
Library,,,,,,prosemirror-inputrules,1.5.1,optional,MIT,,,,pkg:npm/prosemirror-inputrules@1.5.1,,,,,,,,,,,,,,,ef08f8b8c8ca69758043508383137336d47d025b2ec331df7451f5ca01070362871760ce11a5e5d4225f34f00a0a0f6a344878aee9bdef940b6828903f263a17,,,,,,,,,,
Library,,,,,,prosemirror-markdown,1.13.2,optional,MIT,,,,pkg:npm/prosemirror-markdown@1.13.2,,,,,,,,,,,,,,,14f0fdac73dd03d7eaccd9882038619d843a5a03684965fd4ad519f0b10a6a969753d8ba5e0ca46872a1a7a5ccc9794e59eb666858060d2fe7bbfc3dfef51ce6,,,,,,,,,,
Library,,,,,@types,markdown-it,14.1.2,optional,MIT,,,,pkg:npm/%40types/markdown-it@14.1.2,,,,,,,,,,,,,,,a6ba26a38785c2e896f937c6c618bed31ddccea4d82641bca81d7b654262545d745e6ecd2d54522d4b1f45353fea1d5edb856f4675c2c7e846ee58b9f25933a2,,,,,,,,,,
Library,,,,,@types,linkify-it,5.0.0,optional,MIT,,,,pkg:npm/%40types/linkify-it@5.0.0,,,,,,,,,,,,,,,b150c0e7ccc0c3879601f7ca39a407e7fe63dd779acae9330e4f9ec12b27bf7a78c891191c20b330389933c7b4394ad1be6a4667ce637f8c831e41ec80136bf5,,,,,,,,,,
Library,,,,,@types,mdurl,2.0.0,optional,MIT,,,,pkg:npm/%40types/mdurl@2.0.0,,,,,,,,,,,,,,,4467608d05196dae69e90105015c763866fcad00cbfdc3d11bb1a279d47331c275b589d400d0677236d20753511b06ef8dc3de8a4440073da7b21c8f9356e15a,,,,,,,,,,
Library,,,,,,markdown-it,14.1.0,optional,MIT,,,,pkg:npm/markdown-it@14.1.0,,,,,,,,,,,,,,,6b9e08c2058f69e042000b2fd776209802ce1757a5001074f05c4ef62fabe15164e55978a4aa2444f797f2ee530a04ac3e2e9e735a2d7cb8dd3a955c81ba6c86,,,,,,,,,,
Library,,,,,,argparse,2.0.1,optional,Python-2.0,,,,pkg:npm/argparse@2.0.1,,,,,,,,,,,,,,,f3ef56a9e6db173a57f4e47e59ae8edbd6ac22881e44ccdc1ad00835da4c1c7c80835d1fd3969215505b704a867ff3d7c35123019faadbf6c4060dc3beeacadd,,,,,,,,,,
Library,,,,,,entities,4.5.0,optional,BSD-2-Clause,,,,pkg:npm/entities@4.5.0,,,,,,,,,,,,,,,5748631f87463e1f40a39a74328458e8156ab700a3873eaf2392d3f00279e47fb883dff8bdb1f1d48e787d2d17b9c94b8431c0acf40288c8c3c6368bf1f3f187,,,,,,,,,,
Library,,,,,,linkify-it,5.0.0,optional,MIT,,,,pkg:npm/linkify-it@5.0.0,,,,,,,,,,,,,,,e5a1c26f341100371d3fe013aa70ee86127f31122a0e4657e69ca3147451cac4bcbd9e406ea184a0521bea96073d9f8bfce0b62dcfb14fcb875554790802bfc1,,,,,,,,,,
Library,,,,,,uc.micro,2.1.0,optional,MIT,,,,pkg:npm/uc.micro@2.1.0,,,,,,,,,,,,,,,0110c99a986676f524e86970ef2f434366c590a047c101cb8b696c687e8f3e6cff29af6c14e06c065ba8ce10e5b569a7bfdbbf705e91b7cef39d14cf57eca9fc,,,,,,,,,,
Library,,,,,,mdurl,2.0.0,optional,MIT,,,,pkg:npm/mdurl@2.0.0,,,,,,,,,,,,,,,2dffbdfb6afe4dda79c170d70b83dc2018d30edab850a8c23cc421288bb3a49356d1bf7a915a92c16d1b4fb1614527e602215880ff92091bddac3a337e1d14e7,,,,,,,,,,
Library,,,,,,punycode.js,2.3.1,optional,MIT,,,,pkg:npm/punycode.js@2.3.1,,,,,,,,,,,,,,,bb11481d4d189476210d0b55e11f49e9ae7648bc76f010a34fee227a1ec819b83054958efa49b8df5738c9195111402c026b7fb8c8d05324073443dfd0cdfd08,,,,,,,,,,
Library,,,,,,prosemirror-menu,1.2.5,optional,MIT,,,,pkg:npm/prosemirror-menu@1.2.5,,,,,,,,,,,,,,,ab05f3ca79e90487a0d43ec102d8cebac47ef35c42a79de3ee25aefc86ab822459a918c622542ebb57f78c58be7a1ac785630ba323904d2471fc859926a398b5,,,,,,,,,,
Library,,,,,,prosemirror-schema-basic,1.2.4,optional,MIT,,,,pkg:npm/prosemirror-schema-basic@1.2.4,,,,,,,,,,,,,,,10bc4fe13957df2af6bf9acced26fbd12a92b6ae4dbc8d797348fd8ff823b2b3b9bdac3e7e79e9a2f08b10621ca5e19f89f92ea89c25e1fa27e9bf8a76b38361,,,,,,,,,,
Library,,,,,,prosemirror-schema-list,1.5.1,optional,MIT,,,,pkg:npm/prosemirror-schema-list@1.5.1,,,,,,,,,,,,,,,f76ee5171feec3241a1b02712d60994648d71b4a78f0aa4c8fab9ea188aee095f4e461ae19c833032eb675f895f1e1597ed832054bcbc7be91b0c7b6d1f265f9,,,,,,,,,,
Library,,,,,,prosemirror-tables,1.8.5,optional,MIT,,,,pkg:npm/prosemirror-tables@1.8.5,,,,,,,,,,,,,,,57fd1c0c2b072877bfb5f5a47829ad84d51c129d4854ede9eafc0df17b7013d3d940b01926281bc37428ada01d7c93e2af834a26d36f381f2860629197eb740f,,,,,,,,,,
Library,,,,,,prosemirror-trailing-node,3.0.0,optional,MIT,,,,pkg:npm/prosemirror-trailing-node@3.0.0,,,,,,,,,,,,,,,c62ba7e7fdead30e5e4671987cd956d6e53d5bac7932814a5b0abfd1321182dd3d96fec772c7abd90615f2de26b976c4afe170a3481e627efd5ece062b2c2b45,,,,,,,,,,
Library,,,,,@remirror,core-constants,3.0.0,optional,MIT,,,,pkg:npm/%40remirror/core-constants@3.0.0,,,,,,,,,,,,,,,e366967cfae298c7c32838b861e8324bbc7eff4b65cdaab03d00942cb6a7bf70cc225bbde8a4c94747cce62b165f651588eaa51a75fa60582a59ea5c5fe5cc36,,,,,,,,,,
Library,,,,,@tiptap,extension-code-block-lowlight,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-code-block-lowlight@2.27.2,,,,,,,,,,,,,,,bfa34a4ad05b43f5c27353670a2dce6ec2f50ecc5a752201b5440d03f07ebab90f827e4b132ef61c01a57f4c708d168d9001926930122ca99cf382f9ab9ce519,,,,,,,,,,
Library,,,,,@tiptap,extension-code-block,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-code-block@2.27.2,,,,,,,,,,,,,,,2a0bdd4074b88d7afbf5a537c19386048658625f6f081eee0c4b91155e2ca36ad8adf9a260cc374fc6d39e53441067b84547809acd62e1f770c2f429f674750f,,,,,,,,,,
Library,,,,,,highlight.js,11.11.1,optional,BSD-3-Clause,,,,pkg:npm/highlight.js@11.11.1,,,,,,,,,,,,,,,5f0c28e38c21281542628962050c1a3efb5dff6b58164450b570d68f59da724695d893d7c772f4f89bddf3fa82276a7e30bd3f5d5909daaf8cafe51576924ae7,,,,,,,,,,
Library,,,,,,lowlight,3.3.0,optional,MIT,,,,pkg:npm/lowlight@3.3.0,,,,,,,,,,,,,,,d09361805a0fbcfe94ea513f51d56c4aaf7db67e838638e9023e4cc46e3d7b077698e055b70598213f0297200186ad7df1a5d7383314e8ec7c0eb1b2fc2a5365,,,,,,,,,,
Library,,,,,@types,hast,3.0.4,optional,MIT,,,,pkg:npm/%40types/hast@3.0.4,,,,,,,,,,,,,,,58fb3e6db430e5a0a3fb1ea568d1962c7df0be21eda02bff3f7fa8b4185b3a12601bcaada5d00c9530b12edb13580ecb1f53a1fdb1421ec067d133d2e66df411,,,,,,,,,,
Library,,,,,@types,unist,3.0.3,optional,MIT,,,,pkg:npm/%40types/unist@3.0.3,,,,,,,,,,,,,,,928fe0205251bf5efb5e066c65c0709ea24de71fc689e9fca8d3a7d03e5b414ff303355ff59b7706571488baa157dcb801193419b4f7b675223cd8274d7cdcfd,,,,,,,,,,
Library,,,,,,devlop,1.1.0,optional,MIT,,,,pkg:npm/devlop@1.1.0,,,,,,,,,,,,,,,456988aa17057f5951601bcd9abeea4cdbb20adffbfe7b368dba69d7e3da96013fac341c053d1f8a848c52927dde2ae55210b986b838718a9ee94fb42265b4ac,,,,,,,,,,
Library,,,,,,dequal,2.0.3,optional,MIT,,,,pkg:npm/dequal@2.0.3,,,,,,,,,,,,,,,d237bea8f28710ca21bdf453084a370ab3c6e9c033018826ccacb1462612483912e9e1897725499bb59a600e4409a003f702c1d93e0411eca603968555c61708,,,,,,,,,,
Library,,,,,@tiptap,extension-highlight,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-highlight@2.27.2,,,,,,,,,,,,,,,663964b4374c8ebb8c245015cf44db41fd2ff7626a91ced18b589926a057b8b89dfabf86c54ce5d8254057baaae726a0906420bc01be586b0c93cf341e047730,,,,,,,,,,
Library,,,,,@tiptap,extension-placeholder,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-placeholder@2.27.2,,,,,,,,,,,,,,,223b20495609463a402a62286a953413647813614f637929bd4effd62ecf5188acca5a9e8d22719ad24f198c3414e31063da319c412f7d91cc040eb5d2da8aa6,,,,,,,,,,
Library,,,,,@tiptap,extension-typography,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-typography@2.27.2,,,,,,,,,,,,,,,352caa0daf0f9406685517d3590bb1b9e4d9e9fb4e0fbd8457b50a5697ed7f70be1de99eef6ee6bf09756073276a03a5a95a3106114eae5f429d2b3fab9b9ac9,,,,,,,,,,
Library,,,,,@tiptap,starter-kit,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/starter-kit@2.27.2,,,,,,,,,,,,,,,6dbd2026f3e80eec91510fe2b8de768f5fff12d596b6dc3e45702fd6e2717d1d2e29ff17eee02acda38e8308e49e80880c2f7bfb5607c2919d9d18e90e4381c7,,,,,,,,,,
Library,,,,,@tiptap,extension-blockquote,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-blockquote@2.27.2,,,,,,,,,,,,,,,a0819982201e038b46dd8c5b4c37eb98434be3f088c06b8fdd31ed1ec361c11ab0b25f527cc939f14728a62d865d34127585e9449d1a844ea73ea0790fa8ff67,,,,,,,,,,
Library,,,,,@tiptap,extension-bold,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-bold@2.27.2,,,,,,,,,,,,,,,6d1ec9e48c23086434b37088c7232f3829cc14ccc8bec73939564ab1c4cde54917cc5b1a63a9ae50022ab4ac5ac8152e723b54b249b9a99a302484c27826f5fc,,,,,,,,,,
Library,,,,,@tiptap,extension-bullet-list,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-bullet-list@2.27.2,,,,,,,,,,,,,,,82616e2a2f7bbb97fcb8573f190b3ece67b38e2ba56661620d84e1dedad5a0b4687364801ce8c6101eeac5dc7b76caa630dee0c2201600456eacb2888b59679f,,,,,,,,,,
Library,,,,,@tiptap,extension-code,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-code@2.27.2,,,,,,,,,,,,,,,ed7f40830aa22065e8657eeebdd1d0b06b2320b9cdfc968456da9f5d99cf102cca19a58778afc0a38b18bc82087dfb3264903c9390c2ee7cb6ff4b0082bd93b8,,,,,,,,,,
Library,,,,,@tiptap,extension-document,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-document@2.27.2,,,,,,,,,,,,,,,08584062c3e7c989e8b030b8eb7f6c0899c1527607e026adf6a1f935958756f760b43c2ef06660667d9e4b368a4985d61f5bc9f434a508afbb5320b748d5c804,,,,,,,,,,
Library,,,,,@tiptap,extension-dropcursor,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-dropcursor@2.27.2,,,,,,,,,,,,,,,a04bbf3ab92d368417ab5c76f4d9c7fc6388cd0666f22793425dc52b6ee7c5f04f03cf5c3681f89851149812f9fce14810d2238981b7a96a60eafa08ab3b3037,,,,,,,,,,
Library,,,,,@tiptap,extension-gapcursor,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-gapcursor@2.27.2,,,,,,,,,,,,,,,fdcf551751c1c63f803f9e17195802983f5b10661ce70e4ea1f60215080cee5ecf075274d00e2f3a47b4a0f907267aa738ec8f9456b13bfecdea5dd7c0572728,,,,,,,,,,
Library,,,,,@tiptap,extension-hard-break,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-hard-break@2.27.2,,,,,,,,,,,,,,,91245518a94260ae80191d21f3146493458e1465c72089dda1ddc62a0594e3d00fb8818389777cb33897b12967894b169aa8039835dc3674b33dc57b010f1836,,,,,,,,,,
Library,,,,,@tiptap,extension-heading,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-heading@2.27.2,,,,,,,,,,,,,,,88cdf27915aeb9047f211435763c0da282467e7f49b6cf73178dea64851ff94d8d63c225bdd36c936c1339d06087a13409a9ab4ad3f1606ba59f7652e1fba097,,,,,,,,,,
Library,,,,,@tiptap,extension-history,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-history@2.27.2,,,,,,,,,,,,,,,fa14b2a8446814d4d63e2671e3f142c99ff4785a81f5fb8c753078002feaf62c2edd1356010b65b09839db7d1b7ffaa6c8ee9b67145473493ca7886b57ac9b03,,,,,,,,,,
Library,,,,,@tiptap,extension-horizontal-rule,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-horizontal-rule@2.27.2,,,,,,,,,,,,,,,5865944a05fe8c2b1bb5ff58f4e09452045962ec2356889e5b99fa980528849f7fea073ab0620ead4a414a17fe1c7a3a583fa0b508d177e3ecb265f734f58ca6,,,,,,,,,,
Library,,,,,@tiptap,extension-italic,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-italic@2.27.2,,,,,,,,,,,,,,,d4e16cc36499a9f6aac7915ae6ff7488d94f45cab2b7e9554a30704c3cee3f14cf158e10d262fcf662a092ada054760d0a2691917bc52c3c5a4af0566e6b6182,,,,,,,,,,
Library,,,,,@tiptap,extension-list-item,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-list-item@2.27.2,,,,,,,,,,,,,,,78935e7bb2041973279b280ce5274c1830bc9bf94c5a6c0d19ff5f3c22bac64d0dc6e4118266472fab80a4a71d1fa83235c44f1c2aaf4d392110fee96e7cbf7e,,,,,,,,,,
Library,,,,,@tiptap,extension-ordered-list,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-ordered-list@2.27.2,,,,,,,,,,,,,,,33b038b4b18970b3d874b0b8088d86c25f0b3ab10d416e7dbb770c55af8a9301b5873489c8fb1b0e96b50c8ea85cf0b65ad6224dfdb6ceb6eade056f1fe280db,,,,,,,,,,
Library,,,,,@tiptap,extension-paragraph,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-paragraph@2.27.2,,,,,,,,,,,,,,,7a56159f6c07249fb307d2c44843563807c8e13353d23a84377e2c300fe10ad0388a6d591b60dd2c7c241c8b218ff7381f47734219ac4bf626342e556ea69bfc,,,,,,,,,,
Library,,,,,@tiptap,extension-strike,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-strike@2.27.2,,,,,,,,,,,,,,,1c722385a7cb852da51e07c0b02c02d6892a32c433478fe69060e6e0ce7cdd87edca3ae2d53340ee5ce1cd75911568a231f2712ad7631e350041a1eeb5e45367,,,,,,,,,,
Library,,,,,@tiptap,extension-text,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-text@2.27.2,,,,,,,,,,,,,,,5e4ee761c8a0963018d063bd84042967ae590b1a8ea9a0254cf0c570a7ab5e69644193fff27771f793a051bd577fade498f3a1df1ca9bab192da2b37bf431748,,,,,,,,,,
Library,,,,,@tiptap,extension-text-style,2.27.2,optional,MIT,,,,pkg:npm/%40tiptap/extension-text-style@2.27.2,,,,,,,,,,,,,,,3a693ebb18c92f2118ebd292b690b0e5f03d6acbd5f8c19c017d873b1c884831682da2f8f5332b36384602ecf4f4fd4bd5bd0a197a389a5ed0deffcb7f2e163c,,,,,,,,,,
Framework,,,,,@xyflow,svelte,0.1.39,optional,MIT,,,,pkg:npm/%40xyflow/svelte@0.1.39,,,,,,,,,,,,,,,419e66ccdcacbc97895bb0f19aa23852b86179ff6d725aad3ebed6012e73405e4693a93d20dc337b2e0260db44668f17323f47f25ce0a0946680c3e724473593,,,,,,,,,,
Framework,,,,,@svelte-put,shortcut,3.1.1,optional,MIT,,,,pkg:npm/%40svelte-put/shortcut@3.1.1,,,,,,,,,,,,,,,d8be4461365789a2af6c47a5564839ce7c6abdf64665a8b79bdefe7008940612d9c179c6b6f8930e91f13a8641b2acf8d6cce57d131c6a65bff28d3e7db5b765,,,,,,,,,,
Library,,,,,@xyflow,system,0.0.59,optional,MIT,,,,pkg:npm/%40xyflow/system@0.0.59,,,,,,,,,,,,,,,fb182a621a01bf9175d13431d1288a651fc3716b6ec45611f9efcb96e1dbec332d5f84ac303bad656109e1d6b87c3728db98d9c70e46f5f3a59a4ecc5af61de5,,,,,,,,,,
Library,,,,,@types,d3-drag,3.0.7,optional,MIT,,,,pkg:npm/%40types/d3-drag@3.0.7,,,,,,,,,,,,,,,1c4de354a97353d01a31accdb9fa28449e59a5698b22873dd00dfb594d893267aadbcc35150a8266cc07677c51f92bb161fb731eae9653a2891efab12b34f1c5,,,,,,,,,,
Library,,,,,@types,d3-selection,3.0.11,optional,MIT,,,,pkg:npm/%40types/d3-selection@3.0.11,,,,,,,,,,,,,,,6e1017bb6dc3256b2b238e7169f629910e0db5c28cc169c00bfbcaaddda5fa7c4c16ebce4f75cc613223da8a6ff2fabc00ee5887b41a73f9d278fff7ce34cad3,,,,,,,,,,
Library,,,,,@types,d3-transition,3.0.9,optional,MIT,,,,pkg:npm/%40types/d3-transition@3.0.9,,,,,,,,,,,,,,,b994b9b217f1ccedeb1a5bb4702ddb8e63052ac5eff9299965c829d0a0f6dadb38b865e9e445581b3bbfd1877065e2a675d85c01c718b511092a43df5e466e0a,,,,,,,,,,
Library,,,,,@types,d3-zoom,3.0.8,optional,MIT,,,,pkg:npm/%40types/d3-zoom@3.0.8,,,,,,,,,,,,,,,8aa302e3f6251424a53bcfb6222d461869620806385dd786ef8f30e6f4146debe56c3bb4cd28c7ffe8e88e8ad05412bfb1ed23e8350534f0464aa0f76166270f,,,,,,,,,,
Library,,,,,@types,d3-interpolate,3.0.4,optional,MIT,,,,pkg:npm/%40types/d3-interpolate@3.0.4,,,,,,,,,,,,,,,9a02cf11396ba55575611248825af8133e3b83b6318e5d658fb60ab223026f6ed5247f56f0d54ce816fd77c924a46fee0104b90266c0e3cab6200a2528aa3530,,,,,,,,,,
Library,,,,,@types,d3-color,3.1.3,optional,MIT,,,,pkg:npm/%40types/d3-color@3.1.3,,,,,,,,,,,,,,,88ef74b1cb61f5601b9a0bfba20a2ae7b3bd6292a61416e6a04a021c3076c4c058d3efca56ba806820f2084d7a754b2978ebc8c4515123ed2c12da83ab2d9be0,,,,,,,,,,
Library,,,,,,d3-drag,3.0.0,optional,ISC,,,,pkg:npm/d3-drag@3.0.0,,,,,,,,,,,,,,,a566d424b7444d503c95034979c331a177c7eb1fa63b6510a3cad2999f90ab171bc80de17dea6b160213fff1d6da79470a159e2083304b616afa010046485392,,,,,,,,,,
Library,,,,,,d3-dispatch,3.0.1,optional,ISC,,,,pkg:npm/d3-dispatch@3.0.1,,,,,,,,,,,,,,,af35323d4fd2eebc147e53322dcd444c37818f4351b8728a01cbee928cf086c86bea0e9ce5df338787368108d8d9b6747577862d67353c5d7be0fdad56f2a17e,,,,,,,,,,
Library,,,,,,d3-selection,3.0.0,optional,ISC,,,,pkg:npm/d3-selection@3.0.0,,,,,,,,,,,,,,,7e64d159b34c9ac996abac4957c0f5f54fe0c3f6f0ac77cd5f1ac837e1df6609f3a931e9f633a628c86c4d48d73899d939d658f50dbccb8c9e6cacea0ca97195,,,,,,,,,,
Library,,,,,,d3-zoom,3.0.0,optional,ISC,,,,pkg:npm/d3-zoom@3.0.0,,,,,,,,,,,,,,,6fc02657791f41aa9602e69c6cfb8d6cbeaf6a19ce25f94e85ec4bccc30d2e06badbefe7874273bc9d1a3bfe5ae4c560505192ec7bb53fd3f4de8ddf2640c2cb,,,,,,,,,,
Library,,,,,,d3-interpolate,3.0.1,optional,ISC,,,,pkg:npm/d3-interpolate@3.0.1,,,,,,,,,,,,,,,ddb62cd6b383df7ba8f1aa897ca3f72563c089b830f199b6f8bf6f04a107276460faf89347ba39326bf999972278df854586803965f94890135fa9353d6cfbda,,,,,,,,,,
Library,,,,,,d3-color,3.1.0,optional,ISC,,,,pkg:npm/d3-color@3.1.0,,,,,,,,,,,,,,,ce0fdc85b5f2781b4c4352db0ff592a16d83a42dc8d26a663dd5beca74538ffc760c0598ac863ba9e6481e2768cf0576e26e226afaf5e653702302f14663b184,,,,,,,,,,
Library,,,,,,d3-transition,3.0.1,optional,ISC,,,,pkg:npm/d3-transition@3.0.1,,,,,,,,,,,,,,,0292af7e3b1247ab60d3ac6b2f8df80b45b274bafb25ec0107757eff7f51307b1a5d3386d339adfce0177a78393392c19b4a239b126ba68990559d5a3ef04be3,,,,,,,,,,
Library,,,,,,d3-ease,3.0.1,optional,BSD-3-Clause,,,,pkg:npm/d3-ease@3.0.1,,,,,,,,,,,,,,,c11fd72b70f75dc2c8670a5bbd0c10e5f2bef1891db358a9ec0d93c5ed32c6771749dab52fdb24706edb95c79d90e5fe65c83118098b5f516b4466c00f0ce2d3,,,,,,,,,,
Library,,,,,,d3-timer,3.0.1,optional,ISC,,,,pkg:npm/d3-timer@3.0.1,,,,,,,,,,,,,,,9dd7c9fc9c7131dde7c37d6ec8aa18da76a2bc5fabdbd57e2dcd2cbd9c5ed49bef2119a2f2152caccbdd3b0812d68eae0479a2cfdd60790d3294f3f46a3d5550,,,,,,,,,,
Library,,,,,,classcat,5.0.5,optional,MIT,,,,pkg:npm/classcat@5.0.5,,,,,,,,,,,,,,,2616544fb245710cbf1335bad3993f92d1ed9dca28f6f9f25bfd86b29358c0594dd42fd69a3b95ff1b52d387bd48e90bdac4ddc3454067650609c43d951ea9eb,,,,,,,,,,
Library,,,,,,async,3.2.6,optional,MIT,,,,pkg:npm/async@3.2.6,,,,,,,,,,,,,,,86d0940e5c72c822cc81a337c578340b42d6db1a9fb90ea9d39a42108b17bb243e6b592860a4ee04ccd13709b26df2e0bc90cc774af52d39f8f84d138ba0b600,,,,,,,,,,
Library,,,,,,bits-ui,0.19.7,required,MIT,,,,pkg:npm/bits-ui@0.19.7,,,,,,,,,,,,,,,1875292af37b4326b386764d914cb497183a5b533a2891d6499e1afd41828cf13a9d0824eaf29b1b2b18ebb3e40ed40c927653640cd5a0c8f512273820a78245,,,,,,,,,,
Library,,,,,@internationalized,date,3.10.1,optional,Apache-2.0,,,,pkg:npm/%40internationalized/date@3.10.1,,,,,,,,,,,,,,,a09ad7b508805cbbd3f5c9427f52b8931a7778ab10848699ab1132a3090172cbd90dd6646d6ad59a71a49f1b397e54c3d151acc6bc4a801099b72d44ce888ccc,,,,,,,,,,
Library,,,,,@swc,helpers,0.5.18,optional,Apache-2.0,,,,pkg:npm/%40swc/helpers@0.5.18,,,,,,,,,,,,,,,4d74e721c3494042b04e130ca815ec6785460336ba6ef378a5ae35464aa88a8e9004a32fa3ee657b1793312706088c6dce0409cc495cbc896d6a78be69d0b93d,,,,,,,,,,
Framework,,,,,@melt-ui,svelte,0.76.0,optional,MIT,,,,pkg:npm/%40melt-ui/svelte@0.76.0,,,,,,,,,,,,,,,5f592dc4aba38cb8ce06df0b06f7dc90718332b90759c791b758ddb144dfd041fbea290d3cfd687d2a2257422195db83a02055fb661c849f245c20df0d77c2f5,,,,,,,,,,
Library,,,,,@floating-ui,core,1.7.3,optional,MIT,,,,pkg:npm/%40floating-ui/core@1.7.3,,,,,,,,,,,,,,,b069ef6f9766ac968a119f8b0c8a60baf757ddb0e5125966bf8fc2950f5ac1c98266b971e63432c8c58533990123e13234e0830e22a4f22974cdeb97dd9960ff,,,,,,,,,,
Library,,,,,@floating-ui,utils,0.2.10,optional,MIT,,,,pkg:npm/%40floating-ui/utils@0.2.10,,,,,,,,,,,,,,,6864f16e96e0f3f6f925f5351d74ab6c7df05d9b8b3c970d11c65014cc4bb37a12ce0b55bba9c53e46db18652f05c523295d98c81f56c7169ba3e1c41fdb5c45,,,,,,,,,,
Library,,,,,@floating-ui,dom,1.7.4,optional,MIT,,,,pkg:npm/%40floating-ui/dom@1.7.4,,,,,,,,,,,,,,,38e7210e087817609c84e5fde1c455aa1bf2edbdc015bfbfad05f2b309b39866a445f90c8285958df9cb5a4462adf2c47ee0f8cac556d7a797cf0b778c723328,,,,,,,,,,
Library,,,,,,focus-trap,7.7.1,optional,MIT,,,,pkg:npm/focus-trap@7.7.1,,,,,,,,,,,,,,,3e4a7c9b9e468f104b9e10684fa39774cbdf46be138cc00a2ef14ce7aeb3948af2ab9a656e169398b009593191d04911c0b8c4b5ed6508e1bd3311758a926b3a,,,,,,,,,,
Library,,,,,,tabbable,6.4.0,optional,MIT,,,,pkg:npm/tabbable@6.4.0,,,,,,,,,,,,,,,d393d41ca48d13ca2ed9dc08c539e0978133727b020d9189fe208bb437e547f48707f9f2d78ad773ea94e4fe261bd264bac895ec48afcd8f4c866e7903302f0a,,,,,,,,,,
Library,,,,,,nanoid,5.1.6,optional,MIT,,,,pkg:npm/nanoid@5.1.6,,,,,,,,,,,,,,,73bfbb450f9d301e5d3f0c02a7879ed7f895fead8fe9a2b599365c7ebd414ee565c96f6125888c3f26c909c9c1950b6e4a64c858d79ace6ff3a8da1949212506,,,,,,,,,,
Library,,,,,,chart.js,4.5.1,optional,MIT,,,,pkg:npm/chart.js@4.5.1,,,,,,,,,,,,,,,1888df893f5d6e61d18988ba365db2142abb924c1d929d56fe5a7627df6b5f4ca8f6d8091a7de5290013ced2236f9b55b5ebdc06d21d202356aa5ab9f84f3f3f,,,,,,,,,,
Library,,,,,@kurkle,color,0.3.4,optional,MIT,,,,pkg:npm/%40kurkle/color@0.3.4,,,,,,,,,,,,,,,3395249d93c746edc31035a88a953ab04f0f76467a67f4bebf8743f8a7bc21a365a5d4906a1e74973d4ab5c1416b6bec74e9f06db9f127054ce30b72eae740e7,,,,,,,,,,
